"","state","county","primary_city","longitude","latitude","estimated_population","name","Value","Category.Range"
"234","MA","Worcester","Upton",-71.61,42.17,6440,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"235","MA","Worcester","Uxbridge",-71.6,42.08,11159,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"236","MA","Worcester","Webster",-71.87,42.04,13308,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"237","MA","Worcester","Dudley",-71.93,42.05,9200,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"238","MA","Worcester","Westborough",-71.61,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"239","MA","Worcester","Westborough",-71.61,42.26,16691,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"240","MA","Worcester","Westborough",-71.61,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"241","MA","Worcester","West Boylston",-71.78,42.36,5947,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"242","MA","Worcester","West Brookfield",-72.14,42.23,3585,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"243","MA","Worcester","West Millbury",-71.76,42.19,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"244","MA","Worcester","Whitinsville",-71.67,42.11,7937,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"245","MA","Worcester","Sutton",-71.76,42.15,7702,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"246","MA","Worcester","Worcester",-71.8,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"247","MA","Worcester","Worcester",-71.8,42.26,18196,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"248","MA","Worcester","Worcester",-71.8,42.26,14610,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"249","MA","Worcester","Worcester",-71.8,42.26,26294,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"250","MA","Worcester","Worcester",-71.8,42.26,18175,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"251","MA","Worcester","Worcester",-71.8,42.26,16439,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"252","MA","Worcester","Worcester",-71.8,42.26,6146,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"253","MA","Worcester","Worcester",-71.8,42.26,2396,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"254","MA","Worcester","Worcester",-71.8,42.26,11815,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"255","MA","Worcester","Worcester",-71.8,42.26,12571,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"256","MA","Worcester","Cherry Valley",-71.87,42.23,1777,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"257","MA","Worcester","Paxton",-71.93,42.31,3934,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"258","MA","Worcester","Worcester",-71.8,42.26,1083,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"259","MA","Worcester","Worcester",-71.8,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"260","MA","Worcester","Worcester",-71.8,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"261","MA","Worcester","Worcester",-71.8,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"262","MA","Worcester","Worcester",-71.8,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"263","MA","Worcester","Worcester",-71.8,42.26,0,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"264","MA","Middlesex","Framingham",-71.43,42.3,27821,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"265","MA","Middlesex","Framingham",-71.43,42.3,23402,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"266","MA","Middlesex","Framingham",-71.43,42.3,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"267","MA","Middlesex","Framingham",-71.43,42.3,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"268","MA","Middlesex","Framingham",-71.43,42.3,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"269","MA","Middlesex","Village Of Nagog Woods",-71.41,42.51,580,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"270","MA","Middlesex","Boxborough",-71.5,42.5,4749,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"271","MA","Middlesex","Acton",-71.46,42.48,19114,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"272","MA","Middlesex","Ashland",-71.46,42.25,14769,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"273","MA","Middlesex","Bedford",-71.26,42.48,11940,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"274","MA","Middlesex","Hanscom Afb",-71.28,42.46,1343,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"275","MA","Worcester","Bolton",-71.6,42.43,4456,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"276","MA","Middlesex","Carlisle",-71.35,42.53,4692,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"277","MA","Middlesex","Concord",-71.35,42.45,15042,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"278","MA","Worcester","Fayville",-71.5,42.29,430,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"279","MA","Middlesex","Holliston",-71.43,42.2,12696,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"280","MA","Worcester","Hopedale",-71.54,42.12,5323,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"281","MA","Middlesex","Hopkinton",-71.52,42.22,13078,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"282","MA","Middlesex","Hudson",-71.56,42.39,16503,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"283","MA","Middlesex","Marlborough",-71.54,42.34,31660,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"284","MA","Middlesex","Maynard",-71.45,42.42,8873,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"285","MA","Worcester","Mendon",-71.55,42.1,5234,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"286","MA","Worcester","Milford",-71.51,42.14,22801,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"287","MA","Middlesex","Natick",-71.35,42.28,28611,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"288","MA","Middlesex","Sherborn",-71.36,42.23,3937,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"289","MA","Worcester","Southborough",-71.51,42.3,8678,"massachusetts,worcester",371.4,"93.8 - 378.0 (645)"
"290","MA","Middlesex","Lincoln",-71.3,42.41,4870,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"291","MA","Middlesex","Stow",-71.5,42.43,6132,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"292","MA","Middlesex","Sudbury",-71.4,42.36,16252,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"293","MA","Middlesex","Wayland",-71.36,42.36,12273,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"294","MA","Middlesex","Woodville",-71.55,42.23,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"295","MA","Middlesex","Woburn",-71.15,42.48,33608,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"296","MA","Middlesex","Burlington",-71.2,42.5,22104,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"297","MA","Middlesex","Burlington",-71.2,42.5,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"298","MA","Middlesex","Woburn",-71.15,42.47,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"299","MA","Middlesex","Woburn",-71.15,42.48,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"300","MA","Middlesex","Woburn",-71.12,42.5,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"301","MA","Essex","Andover",-71.14,42.65,30346,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"302","MA","Essex","Andover",-71.14,42.65,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"303","MA","Middlesex","Woburn",-71.15,42.48,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"304","MA","Middlesex","Woburn",-71.15,42.48,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"305","MA","Middlesex","Billerica",-71.26,42.55,26961,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"306","MA","Middlesex","Billerica",-71.26,42.55,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"307","MA","Middlesex","Chelmsford",-71.36,42.59,23196,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"308","MA","Middlesex","Dracut",-71.3,42.66,26388,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"309","MA","Middlesex","Dunstable",-71.48,42.66,2850,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"310","MA","Essex","Haverhill",-71.08,42.78,19190,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"311","MA","Essex","Haverhill",-71.08,42.78,632,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"312","MA","Essex","Haverhill",-71.08,42.78,17585,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"313","MA","Essex","Georgetown",-70.98,42.73,7314,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"314","MA","Essex","Groveland",-71.03,42.75,5915,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"315","MA","Essex","Haverhill",-71.08,42.78,11875,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"316","MA","Essex","Lawrence",-71.16,42.7,3383,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"317","MA","Essex","Lawrence",-71.16,42.7,33432,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"318","MA","Essex","Lawrence",-71.16,42.7,1174,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"319","MA","Essex","Lawrence",-71.16,42.7,18352,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"320","MA","Essex","Methuen",-71.18,42.71,40836,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"321","MA","Essex","North Andover",-71.11,42.7,24329,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"322","MA","Middlesex","Lowell",-71.32,42.63,11001,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"323","MA","Middlesex","Lowell",-71.32,42.63,23694,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"324","MA","Middlesex","Lowell",-71.32,42.63,23950,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"325","MA","Middlesex","Lowell",-71.32,42.63,1292,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"326","MA","Middlesex","Lowell",-71.32,42.63,17446,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"327","MA","Essex","Merrimac",-71,42.83,5611,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"328","MA","Middlesex","North Billerica",-71.29,42.57,8263,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"329","MA","Middlesex","North Chelmsford",-71.39,42.63,7753,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"330","MA","Middlesex","North Reading",-71.06,42.56,13411,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"331","MA","Middlesex","Nutting Lake",-71.25,42.54,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"332","MA","Middlesex","Pinehurst",-71.23,42.53,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"333","MA","Middlesex","Reading",-71.1,42.53,21499,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"334","MA","Middlesex","Tewksbury",-71.23,42.61,25645,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"335","MA","Middlesex","Tyngsboro",-71.41,42.68,10293,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"336","MA","Middlesex","Wakefield",-71.06,42.5,22162,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"337","MA","Essex","West Boxford",-71.03,42.67,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"338","MA","Middlesex","Westford",-71.43,42.58,20376,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"339","MA","Middlesex","Wilmington",-71.16,42.55,20129,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"340","MA","Middlesex","Woburn",-71.15,42.48,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"341","MA","Middlesex","North Reading",-71.06,42.56,0,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"342","MA","Middlesex","Winchester",-71.14,42.45,19213,"massachusetts,middlesex",301.8,"93.8 - 378.0 (645)"
"343","MA","Essex","Andover",-71.14,42.65,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"344","MA","Essex","Lynn",-70.96,42.47,1155,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"345","MA","Essex","Lynn",-70.96,42.47,30268,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"346","MA","Essex","Lynn",-70.96,42.47,851,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"347","MA","Essex","Lynn",-70.96,42.47,15967,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"348","MA","Essex","Lynn",-70.96,42.47,18244,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"349","MA","Essex","Saugus",-71.01,42.46,23413,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"350","MA","Essex","Swampscott",-70.89,42.46,12470,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"351","MA","Essex","Nahant",-70.92,42.42,3119,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"352","MA","Essex","Lynn",-70.96,42.47,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"353","MA","Essex","Amesbury",-70.92,42.85,14037,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"354","MA","Essex","Beverly",-70.84,42.55,31324,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"355","MA","Essex","Boxford",-70.98,42.67,7331,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"356","MA","Essex","Byfield",-70.93,42.75,2848,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"357","MA","Essex","Danvers",-70.95,42.57,23360,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"358","MA","Essex","Essex",-70.77,42.63,2928,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"359","MA","Essex","Gloucester",-70.66,42.62,23856,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"360","MA","Essex","Gloucester",-70.66,42.62,442,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"361","MA","Essex","Hamilton",-70.86,42.61,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"362","MA","Essex","Hathorne",-70.95,42.57,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"363","MA","Essex","Ipswich",-70.83,42.67,11683,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"364","MA","Essex","Lynnfield",-71.04,42.53,10993,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"365","MA","Essex","Manchester",-70.76,42.56,4620,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"366","MA","Essex","Marblehead",-70.85,42.5,18127,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"367","MA","Essex","Middleton",-71.01,42.6,6965,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"368","MA","Essex","Newburyport",-70.88,42.81,15198,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"369","MA","Essex","Newbury",-71,42.8,3207,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"370","MA","Essex","Salisbury",-70.84,42.83,6787,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"371","MA","Essex","Peabody",-70.97,42.53,43688,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"372","MA","Essex","Peabody",-70.97,42.53,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"373","MA","Essex","Prides Crossing",-70.86,42.56,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"374","MA","Essex","Rockport",-70.61,42.64,6287,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"375","MA","Essex","Rowley",-70.87,42.71,5259,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"376","MA","Essex","Salem",-70.9,42.51,32194,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"377","MA","Essex","Salem",-70.89,42.51,0,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"378","MA","Essex","South Hamilton",-70.86,42.62,6501,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"379","MA","Essex","Topsfield",-70.95,42.63,5449,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"380","MA","Essex","Wenham",-70.88,42.6,3350,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"381","MA","Essex","West Newbury",-71,42.8,3927,"massachusetts,essex",333.9,"93.8 - 378.0 (645)"
"382","MA","Plymouth","Accord",-70.88,42.17,0,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"383","MA","Norfolk","Bellingham",-71.47,42.09,14707,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"384","MA","Plymouth","Brant Rock",-70.64,42.08,661,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"385","MA","Norfolk","Canton",-71.13,42.15,18954,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"386","MA","Norfolk","Cohasset",-70.8,42.23,6515,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"387","MA","Norfolk","Dedham",-71.17,42.24,20528,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"388","MA","Norfolk","Dedham",-71.17,42.24,0,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"389","MA","Norfolk","Dover",-71.27,42.24,5123,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"390","MA","Bristol","East Mansfield",-71.17,42.02,0,"massachusetts,bristol",370.8,"93.8 - 378.0 (645)"
"391","MA","Norfolk","East Walpole",-71.21,42.15,3705,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"392","MA","Norfolk","Foxboro",-71.24,42.06,14783,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"393","MA","Norfolk","Franklin",-71.38,42.08,27220,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"394","MA","Plymouth","Greenbush",-70.76,42.19,0,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"395","MA","Plymouth","Green Harbor",-70.71,42.1,770,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"396","MA","Plymouth","Hingham",-70.88,42.23,19512,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"397","MA","Plymouth","Hingham",-70.88,42.23,0,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"398","MA","Plymouth","Hull",-70.9,42.3,8990,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"399","MA","Plymouth","Humarock",-70.76,42.19,595,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"400","MA","Bristol","Mansfield",-71.21,42.02,20294,"massachusetts,bristol",370.8,"93.8 - 378.0 (645)"
"401","MA","Plymouth","Marshfield",-70.7,42.09,19432,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"402","MA","Plymouth","Marshfield Hills",-70.73,42.15,661,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"403","MA","Norfolk","Medfield",-71.3,42.18,11150,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"404","MA","Norfolk","Medway",-71.4,42.13,11358,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"405","MA","Norfolk","Millis",-71.35,42.16,7110,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"406","MA","Plymouth","Minot",-70.76,42.19,0,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"407","MA","Norfolk","Norfolk",-71.31,42.11,8410,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"408","MA","Plymouth","North Marshfield",-70.71,42.1,0,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"409","MA","Plymouth","North Scituate",-70.76,42.21,0,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"410","MA","Plymouth","Norwell",-70.78,42.16,9372,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"411","MA","Norfolk","Norwood",-71.19,42.18,24326,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"412","MA","Plymouth","Ocean Bluff",-70.71,42.1,388,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"413","MA","Plymouth","Scituate",-70.73,42.18,14992,"massachusetts,plymouth",345.5,"93.8 - 378.0 (645)"
"414","MA","Norfolk","Sharon",-71.18,42.11,16154,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"415","MA","Norfolk","Sheldonville",-71.35,42.05,0,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"416","MA","Norfolk","South Walpole",-71.27,42.09,934,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"417","MA","Norfolk","Stoughton",-71.1,42.11,23389,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"418","MA","Norfolk","Walpole",-71.24,42.13,16471,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"419","MA","Norfolk","Westwood",-71.21,42.21,13095,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"420","MA","Norfolk","Wrentham",-71.33,42.06,9499,"massachusetts,norfolk",313.1,"93.8 - 378.0 (645)"
"421","MA","Suffolk","Boston",-71.06,42.35,3312,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"422","MA","Suffolk","Boston",-71.06,42.35,4145,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"423","MA","Suffolk","Boston",-71.06,42.35,4313,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"424","MA","Suffolk","Boston",-71.06,42.35,4467,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"425","MA","Suffolk","Boston",-71.06,42.35,417,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"426","MA","Suffolk","Boston",-71.06,42.35,4799,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"427","MA","Suffolk","Boston",-71.06,42.35,8116,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"428","MA","Suffolk","Boston",-71.06,42.35,9923,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"429","MA","Suffolk","Boston",-71.06,42.35,13687,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"430","MA","Suffolk","Boston",-71.06,42.35,396,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"431","MA","Suffolk","Boston",-71.06,42.35,16795,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"432","MA","Suffolk","Roxbury",-71.06,42.35,17302,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"433","MA","Suffolk","Roxbury Crossing",-71.06,42.35,7048,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"434","MA","Suffolk","Dorchester",-71.06,42.35,16415,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"435","MA","Suffolk","Dorchester",-71.06,42.35,16592,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
"436","MA","Suffolk","Boston",-71.06,42.35,359,"massachusetts,suffolk",306.3,"93.8 - 378.0 (645)"
